id|name|action|orgId|userId|roleId|entityId|created_at|updated_at|createdAt|updatedAt
950|REPORTS_LEAST_PRODUCTIVE_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
951|REPORTS_ACTIVITY_USE_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
952|REPORTS_ACTIVITY_USE_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
953|REPORTS_ACTIVITY_USE_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
954|REPORTS_ACTIVITY_USE_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
955|REPORTS_PRODUCTIVITY_RANK_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
956|REPORTS_PRODUCTIVITY_RANK_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
957|REPORTS_PRODUCTIVITY_RANK_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
958|REPORTS_PRODUCTIVITY_RANK_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
959|REPORTS_OVERALL_VS_PRODUCTIVE_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
960|REPORTS_OVERALL_VS_PRODUCTIVE_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
961|REPORTS_OVERALL_VS_PRODUCTIVE_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
962|REPORTS_OVERALL_VS_PRODUCTIVE_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
963|REPORTS_FAVORITES_USAGE_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
964|REPORTS_FAVORITES_USAGE_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
965|REPORTS_FAVORITES_USAGE_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
966|REPORTS_FAVORITES_USAGE_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
967|REPORTS_ADOPTION_RATE_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
968|REPORTS_ADOPTION_RATE_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
969|REPORTS_ADOPTION_RATE_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
970|REPORTS_ADOPTION_RATE_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
971|REPORTS_USAGE_COMPARE_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
972|REPORTS_USAGE_COMPARE_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
973|REPORTS_USAGE_COMPARE_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
974|REPORTS_USAGE_COMPARE_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
975|REPORTS_OS_USAGE_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
976|REPORTS_OS_USAGE_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
977|REPORTS_OS_USAGE_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
978|REPORTS_OS_USAGE_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
979|REPORTS_OS_PRODUCTIVITY_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
980|REPORTS_OS_PRODUCTIVITY_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
981|REPORTS_OS_PRODUCTIVITY_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
982|REPORTS_OS_PRODUCTIVITY_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
983|REPORTS_ADOPTION_RATE_EVAL_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
984|REPORTS_ADOPTION_RATE_EVAL_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
985|REPORTS_ADOPTION_RATE_EVAL_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
986|REPORTS_ADOPTION_RATE_EVAL_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
987|REPORTS_ADOPTION_RATE_RANKING_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
988|REPORTS_ADOPTION_RATE_RANKING_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
989|REPORTS_ADOPTION_RATE_RANKING_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
990|REPORTS_ADOPTION_RATE_RANKING_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
991|REPORTS_PAYBACK_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
992|REPORTS_PAYBACK_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
993|REPORTS_PAYBACK_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
994|REPORTS_PAYBACK_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
995|REPORTS_PRODUCTIVITY_CATEGORIES_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
996|REPORTS_PRODUCTIVITY_CATEGORIES_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
997|REPORTS_PRODUCTIVITY_CATEGORIES_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
998|REPORTS_PRODUCTIVITY_CATEGORIES_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
999|REPORTS_ADOPTION_RATE_COMPARE_CREATE|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
1000|REPORTS_ADOPTION_RATE_COMPARE_READ|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
1001|REPORTS_ADOPTION_RATE_COMPARE_EXPORT|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
1002|REPORTS_ADOPTION_RATE_COMPARE_NOTIFY|ADD|36|NULL|140|NULL|2017-11-06 18:11:27|2017-11-06 18:11:27|NULL|NULL
1003|RESOURCES_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1004|RESOURCES_UPDATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1005|RESOURCES_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1006|SETTINGS_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1007|SETTINGS_UPDATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1008|SETTINGS_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1009|REPORTS_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1010|REPORTS_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1011|REPORTS_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1012|REPORTS_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1013|REPORTS_MOST_PRODUCTIVE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1014|REPORTS_MOST_PRODUCTIVE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1015|REPORTS_MOST_PRODUCTIVE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1016|REPORTS_MOST_PRODUCTIVE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1017|REPORTS_LEAST_PRODUCTIVE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1018|REPORTS_LEAST_PRODUCTIVE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1019|REPORTS_LEAST_PRODUCTIVE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1020|REPORTS_LEAST_PRODUCTIVE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1021|REPORTS_ACTIVITY_USE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1022|REPORTS_ACTIVITY_USE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1023|REPORTS_ACTIVITY_USE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1024|REPORTS_ACTIVITY_USE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1025|REPORTS_PRODUCTIVITY_RANK_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1026|REPORTS_PRODUCTIVITY_RANK_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1027|REPORTS_PRODUCTIVITY_RANK_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1028|REPORTS_PRODUCTIVITY_RANK_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1029|REPORTS_OVERALL_VS_PRODUCTIVE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1030|REPORTS_OVERALL_VS_PRODUCTIVE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1031|REPORTS_OVERALL_VS_PRODUCTIVE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1032|REPORTS_OVERALL_VS_PRODUCTIVE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1033|REPORTS_FAVORITES_USAGE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1034|REPORTS_FAVORITES_USAGE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1035|REPORTS_FAVORITES_USAGE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1036|REPORTS_FAVORITES_USAGE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1037|REPORTS_ADOPTION_RATE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1038|REPORTS_ADOPTION_RATE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1039|REPORTS_ADOPTION_RATE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1040|REPORTS_ADOPTION_RATE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1041|REPORTS_USAGE_COMPARE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1042|REPORTS_USAGE_COMPARE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1043|REPORTS_USAGE_COMPARE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1044|REPORTS_USAGE_COMPARE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1045|REPORTS_OS_USAGE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1046|REPORTS_OS_USAGE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1047|REPORTS_OS_USAGE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1048|REPORTS_OS_USAGE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1049|REPORTS_OS_PRODUCTIVITY_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1050|REPORTS_OS_PRODUCTIVITY_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1051|REPORTS_OS_PRODUCTIVITY_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1052|REPORTS_OS_PRODUCTIVITY_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1053|REPORTS_ADOPTION_RATE_EVAL_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1054|REPORTS_ADOPTION_RATE_EVAL_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1055|REPORTS_ADOPTION_RATE_EVAL_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1056|REPORTS_ADOPTION_RATE_EVAL_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1057|REPORTS_ADOPTION_RATE_RANKING_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1058|REPORTS_ADOPTION_RATE_RANKING_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1059|REPORTS_ADOPTION_RATE_RANKING_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1060|REPORTS_PAYBACK_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1061|REPORTS_ADOPTION_RATE_RANKING_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1062|REPORTS_PAYBACK_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1063|REPORTS_PAYBACK_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1064|REPORTS_PAYBACK_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1065|REPORTS_PRODUCTIVITY_CATEGORIES_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1066|REPORTS_PRODUCTIVITY_CATEGORIES_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1067|REPORTS_PRODUCTIVITY_CATEGORIES_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1068|REPORTS_PRODUCTIVITY_CATEGORIES_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1069|REPORTS_ADOPTION_RATE_COMPARE_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1070|REPORTS_ADOPTION_RATE_COMPARE_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1071|REPORTS_ADOPTION_RATE_COMPARE_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1072|REPORTS_ADOPTION_RATE_COMPARE_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1073|USERS_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1074|USERS_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1075|USERS_UPDATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1076|USERS_DELETE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1077|USERS_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1078|ROLES_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1079|ROLES_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1080|ROLES_UPDATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1081|ROLES_DELETE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1082|ROLES_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1083|ENTITIES_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1084|ENTITIES_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1085|ENTITIES_UPDATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1086|ENTITIES_DELETE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1087|ENTITIES_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1088|ROI_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1089|ROI_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1090|ROI_EXPORT|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1091|FAVORITES_CREATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1092|FAVORITES_READ|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1093|FAVORITES_UPDATE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1094|FAVORITES_DELETE|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1095|FAVORITES_NOTIFY|ADD|25|NULL|141|NULL|2017-11-20 14:05:52|2017-11-20 14:05:52|NULL|NULL
1189|SETTINGS_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1190|SETTINGS_UPDATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1191|SETTINGS_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1192|RESOURCES_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1193|RESOURCES_UPDATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1194|RESOURCES_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1195|REPORTS_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1196|REPORTS_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1197|REPORTS_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1198|REPORTS_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1199|REPORTS_MOST_PRODUCTIVE_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1200|REPORTS_MOST_PRODUCTIVE_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1201|REPORTS_MOST_PRODUCTIVE_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1202|REPORTS_MOST_PRODUCTIVE_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1203|REPORTS_LEAST_PRODUCTIVE_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1204|REPORTS_LEAST_PRODUCTIVE_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1205|REPORTS_LEAST_PRODUCTIVE_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1206|REPORTS_LEAST_PRODUCTIVE_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1207|REPORTS_ACTIVITY_USE_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1208|REPORTS_ACTIVITY_USE_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1209|REPORTS_ACTIVITY_USE_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1210|REPORTS_ACTIVITY_USE_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1211|REPORTS_PRODUCTIVITY_RANK_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1212|REPORTS_PRODUCTIVITY_RANK_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1213|REPORTS_PRODUCTIVITY_RANK_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1214|REPORTS_PRODUCTIVITY_RANK_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1215|REPORTS_OVERALL_VS_PRODUCTIVE_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1216|REPORTS_OVERALL_VS_PRODUCTIVE_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1217|REPORTS_OVERALL_VS_PRODUCTIVE_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1218|REPORTS_FAVORITES_USAGE_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1219|REPORTS_OVERALL_VS_PRODUCTIVE_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1220|REPORTS_FAVORITES_USAGE_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1221|REPORTS_FAVORITES_USAGE_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1222|REPORTS_FAVORITES_USAGE_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1223|REPORTS_ADOPTION_RATE_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1224|REPORTS_ADOPTION_RATE_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1225|REPORTS_ADOPTION_RATE_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1226|REPORTS_ADOPTION_RATE_NOTIFY|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1227|REPORTS_USAGE_COMPARE_CREATE|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1228|REPORTS_USAGE_COMPARE_READ|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
1229|REPORTS_USAGE_COMPARE_EXPORT|ADD|25|NULL|65|NULL|2017-11-20 17:52:10|2017-11-20 17:52:10|NULL|NULL
